Date,UserName,Comment,Like
2025-11-15T08:06:42Z,@altranzalla2664,"Bagaimana bisa nominal uang dikecilkan, misal 1 dollar 10rb rupiah terus kalau diredom 1000 jdi 1, bagaimana nilai tukar dengn dollar sedangkan nilai 1 dollar yaitu dri 0 - 10rb, jdi apakah mulainya dri minus 😂😂<br>Lebih baik perbaiki ekonomi atau ganti aj rupiah dengan koin emas,. Ngapain jg dipertahankan rupiah",0
2025-11-15T07:50:02Z,@hellytriarijanto4699,Tahun 1965 yg dilakukan adalah Sanering bukan Redominasi. Mikiiiiiir...,0
2025-11-15T07:45:34Z,@dodyssetya3039,Dollar jadi 16 ribu jadi. 16 repes,0
2025-11-15T07:43:41Z,@HdhdhdA-po7xn,100 rb gede bagi orang indonesia bagi negara lain diketawain wooow,0
2025-11-15T07:42:25Z,@VedySuryadi,"percuma kalau nilai uang nya tidak menguat, megang dollar ga bakal rugi megang rupiah makin lama makin tinggi tukaran nya, contohnya dulu Ringgit Malaysia 3.300 sekarang tembus 4.000 menyala bosku 😂😂",0
2025-11-15T07:39:55Z,@kijokokelonono1400,"Redenominasi itu wajib... Kami dikampung juga sering pakek istilah 1000= sejuta.. contoh beli motor berapa ? 10 rbu langsung nangkap 10 juta. sesimpel itu kenapa dihalang halangi, dulu ini pernah dibuat jaman akhir pak SBY tapi gak jadi karena banyak koruptor, yang koar&quot;.. seakan akan negara runtuh gara-gara dipotong 3 nol. Kan konyol.",0
2025-11-15T07:12:23Z,@pakdsenengnyoteng4502,se7 yg penting hukum mati dan miskinkan koruptor.<br>ekonomi indonesia tak akan goya.,0
2025-11-15T06:55:15Z,@segaraputra8774,Cara penyampaiannya saja sudah salah...<br>Seharusnya : 100.000.000.= 100.000<br>Bukan 100 JT = 10 JT,0
2025-11-15T06:46:10Z,@muchayatrouf801,Setuju banget redenominasi,0
2025-11-15T06:45:37Z,@Mimnur1989az,Untuk kita semua . Hati hati banyak  cenel cenel para koruptor. .,0
2025-11-15T06:43:56Z,@Mimnur1989az,Karna para koruptor . Dulu kuat. Gak ada yg berani. Tapi sekarang . Pak Purbaya lah yg tau cara nya,0
2025-11-15T06:37:19Z,@isnandarnuralifahisnandar582,Boikot partai atau kelompok yang tolak redenominasi,0
2025-11-15T06:35:35Z,@isnandarnuralifahisnandar582,Hanya kelompok korup yang takut redenominasi,0
2025-11-15T06:33:54Z,@tcutmahdi7799,bukannya 1965 itu sanering bukan redenominasi ?,0
2025-11-15T06:28:13Z,@jundygabut,"Betul banget, kalau ngitung keuangan kadang mumet apalagi kalau yang di hitung lagi banyak2nya😂",0
2025-11-15T06:07:59Z,@zeroplate5635,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=613"">10:13</a> &quot;pemerintah yg ga blunder&quot; mimbas WNI 😂😂😂",0
2025-11-15T06:04:59Z,@jemodusuntv,Kalau redenominasi artinya uang yang ada  (cash) yg dimiliki Sekarang tidak berharga  lagi..dan harus di tukarkan !!??? <br><br>Kalau uang cash korupt00r susah juga nukarnya ke bank. Bisa k detek ni 😅😅😊,0
2025-11-15T05:57:27Z,@saanaamicitiafatum5686,"Klo mnurut opini ku sih yaa, Bang, klo emng bener inih pejabat yg skarang (Kemenkeu &amp; Presiden) klo mreka bner² mau lakuin inih agenda sbnernya mreka ituh bwt nakut²in Koruptor sih, Bang, ibarat kata mantau skalian screening rakyatnya...<br><br><br>Karna klo misal emng bner berjalan prubahan uang ituh otomatis kan duit yg ada 0 nya ituh gak bakal berlaku kedepannya dan otomatis pada nuker tuh ke duit baru, jdi bakal ktauan yg nimbun duit ituh syapa ajh, dan psti mreka punya indikator tuh misal orng biasa usahanya apah dan kmampuan nyimpen uang nya brpa....<br><br><br>Cuman yyaaa jelas di sinih pmerintah harus kuat bgt dulu (nyetaknya) jdi pas jdi penukaran ituh bisa kepantau dgn clear yg mana yg rakyat biasa yg mana yg pura” jdi rakyat biasa",0
2025-11-15T05:56:31Z,@agusdasmo0191,Akhirnya Bandung Bondowoso bisa nikahin Roro Jonggrang 😅😅 dari 1000 Jd cuma 1 candi 🎉🎉🎉🎉,0
2025-11-15T05:51:14Z,@bagassetyoaji5736,sosialiasi pake game supermarket simulator lah,0
2025-11-15T05:49:01Z,@Panjimas06,Semoga berhasil dan bermanfaat,0
2025-11-15T05:47:14Z,@SairiRaja,Gua kesel ama bapa gua karna main judol uangnya di pakai judol melulu mulai kecanduan cape gua😢,0
2025-11-15T05:37:31Z,@ahhmadheri1517,"Dulu gagal karna sumber informasi hanya lewat radio belum tentu satu desa ada yg punya radio satu. Sekarang informasi ada di tangan setiap orang perbangkan ada di setiap kecamatan harusnya suksesla,,,",0
2025-11-15T05:36:51Z,@GuluGal4,Q ngikut aja gimana baiknya. Krna q gak mau pusing mikirin uang,0
2025-11-15T05:35:29Z,@marm_attala7300,"Penjelasannya simple dan mudah dipahami,bang<br>...mantab",0
2025-11-15T05:20:21Z,@rditraditya1130,"tidak ada superhero di dunia politik<br>bahaya main mata uang nasional untuk agenda politik<br>masyarakat indo masalahnya gampang &quot;ngefans&quot;, mereka orang politik, bukan org entertain",0
2025-11-15T05:07:49Z,@mufid8844,Apakah negara ini sudah semakin miskin?,0
2025-11-15T05:04:11Z,@khoirulliyah4697,"Dulu msyrakat kurang cerdas ,dan sekarang msyrakat sudah pada cerdas ,dn sy yakin ..msyrakat kecuali koruptor dan yg nyimpen uang tunai  banyak di brangkas ,pasti setuju ...",0
2025-11-15T05:01:57Z,@ReinbowCake,"Sosialisasi dulu la om , jaman sekarang udah modern .<br><br>Mungkin kalau di sosialisasikan sekarang, mungkin bisa bagus .",0
2025-11-15T04:46:17Z,@budiwicak9615,"Sekarang lah saatnya , sosialisasi sangat mudah dibanding jaman soeharto,,  rakyat anak sd pun sudah mengerti hp teknologi, psikologi pasar jauh lebih penting, bayangkan 1 dolar hanya 16 rupiah..",0
2025-11-15T04:45:50Z,@baitulrahman4794,"Saya setuju 100.000 dirubah menjadi 100<br>Kenapa biar uang hasil korupsi yang disimpan koruptor gak berguna lagi kecuali di tukarkan, sebenarnya itu salah satu tujuannya, kalau tentang sosialisasi tinggal kasih sebaran saja secara online dan offline,",0
2025-11-15T04:39:32Z,@I.likefood,"Gua sih yakin ini bakal berjalan lancar, dan terjadi nya inflasi tidak di atas 10%",0
2025-11-15T04:33:05Z,@adamrayhanmurakabi990,"emang gaada sistem rencana sistem cent atau sen ya? pecaham 1, 5, 10, 25, 50",0
2025-11-15T04:30:48Z,@Namer_Al_Shahra,Gue dukung rencana redenominasi dengan persiapan yang matang,0
2025-11-15T04:21:54Z,@sapeicell3798,Dulu itu bukan gagal tapi berjalan sampai sekarang. Dulu aku masih tahun 70 an masih ada uang 1 perak sampai 5 rp. Seperti sekarang uang receh 200 rp dan uang 100 rp kan masih laku walaupun anak ga  mau dikasih uang 100 dn200 rp.langkah pemerintah kita dukung.,0
2025-11-15T04:16:12Z,@arimashinto,"Idenya bagus, pak Purbaya mungkin capable, tp untuk sosialisasi? Pak Pubaya gak bisa turun sendiri.. faktanya para “staff negara” lah istilahnya masih banyak yg ngang ngong ngang ngong pada sesuatu yg jelas..<br>Banyak polisi yg masih gak tau kalau lajur kanan tol itu gak boleh jalan statis, makanya gak pernah ada penilangan kan? Karena mereka gak tau itu salah<br>Banyak para “staff negara” coba kalian buang sampah permen dan mereka jelas melihatnya, berapa banyak yg marah dan mengatakan itu salah? Super sedikit<br>Untuk hal yg jelas jelas dasar saja negara kita masih kyk diisi sama bocah SMP yg belum mengenal banyak hal tp main raja rajaan, prajurit prajuritan.. ada pejabat tersinggung? Berarti klian bgitu, kalau kalian tidak seperti itu gak perlu tersinggung <br>Jadi untuk sosialisasi redenominasi ini sepertinya SDM kita belum sampe, fokus naikin kualitas pendidikan aja dlu dari dulu gua sering bersuara.",0
2025-11-15T04:05:49Z,@priyowidodo8231,GINI LOH MIN..... biar para koroptor yg nimbun uang di bawah kasur biar pada panik karena uang yg di timbun klu gak di tukar gak laku lagi klu si tukar pasti ketauan,0
2025-11-15T04:05:33Z,@edwinvanhouten5630,Wajib redenominasi. Rakyat selalu setuju. Agar para koruptor terungkap semuanya. Atau perlu d nepalkan saja indonesia?,0
2025-11-15T04:01:01Z,@nurdink9285,"Percepat redominasi , biar duit yang di simpan tikus dalam tanah jadi bingung Mao di setor kamana 😂",0
2025-11-15T03:57:04Z,@HOBIMOBILEROPA,"JAMAN DULU = GAADA HP<br>JAMAN SEKARANG = MINIMAL 1 KELUARGA 1 HP, BUKTINYA QRIS BISA 🔥",0
2025-11-15T03:51:04Z,@yukazekun5902,"Tinggal di taro K doang lho, 1k =&gt;1000 10k =&gt;10000",0
2025-11-15T03:45:04Z,@suhartantonugroho,"mulai aja, dimana2 juga udah biasa kasih info harga pakai &quot;K&quot; buat seribu ... biasa aja. udah let&#39;s go.",0
2025-11-15T03:42:41Z,@hariszaky890,Gua harap si pemerintah sekarang jangan deh ikut ikutin gagasan Bung Karno baik soal ekonomi ataupun soal infrastruktur.. gak mutu gagal terus ... Taun 65 inflasi gila gilaan ..,0
2025-11-15T03:40:56Z,@BarryZand,Harus sekala Desa sih sosialisasinya. Atau bahkan diulang oleh RT msing masing. Mudah tapi prakteknya banyak birokrasi ngga penting.,0
2025-11-15T03:36:53Z,@arissantoso8764,Daripada membuat perut pejabat buncit2 lebih baik rakyat bahagia karna turunya bahan2 pokok dapur,0
2025-11-15T03:31:21Z,@ajiprasetyo6682,500 ilang siap siap bumbu dapur naik,0
2025-11-15T03:30:37Z,@katumbugola4147,"Skrg sdh jaman medsos, gampang la promosinya..",0
2025-11-15T03:30:27Z,@revansya1610,ORANG INI NGOMONG NYA NGGEDOBOS....PERSIS ANIES,0
2025-11-15T03:21:05Z,@sepap9205,Pejabat korup pasti gak setuju..,0
2025-11-15T03:19:16Z,@inesThamrin,Reymon rekomendasi bukan ide meterai purbaya.. makanya simak omongan Purbaya,0
2025-11-15T03:14:22Z,@fatkhurclip,Nah gini harus dijelasin dulu lah banyak yg nolak tanpa tau apa itu soalnya,0
2025-11-15T03:13:48Z,@blackjack7761,🔥 Ayo kita dukung Redominasi Rupiah Tahun Ini.👍,0
2025-11-15T03:01:56Z,@zet9609,Indonesia pertama kali redenominasi rupiah tahun 1965 Rp 1.000 jadi Rp1.. seandainya dulu rupiah tidak diredenominasi maka yang terjadi sekarang adalah: harga BBM pertalite Rp10.000.000/liter.. beras Rp 15.000.000/kg.. Indomie Rp 3.000.000/bungkus.. gaji buruh 3-5 milyar.. harga motor 20 milyar/unit.. mobil 300 milyar/unit.. bayangin aja belum lagi yang lainnya harga rumah atau properti.. itulah yang terjadi sekarang kalau rupiah dulu tidak diredenominasi 😊,0
2025-11-15T02:54:25Z,@AbahKuring-jd4bt,Dulu gag ada sosmed gag ada hal viral 😂,0
2025-11-15T02:51:51Z,@Hermanto_Agricultur_ind,mantap.. saya dukung redenominasi,0
2025-11-15T02:47:15Z,@AzisBansu,"Prcma otak atik duit. Knpa gk otak atik harga2 pangan bahkan dri skrng smpe kapan pun harga pangan dtetapkn setabil gk naik gk turun,baru lah ekonomi maju. Klo cm naik nilai duit yg brubah tp sembako naik jg..ap gunany duit banyk tp nilai tukarnya jga banyak😂contoh beli rokok 20000. Trus ada prubahan 20 dpt rokok,yah prcma lah. Gk brubah tekanan kbutuhan😂yg benar harga setabil dr sekrng sampe kapan pun. Llu UMR naik bru lah kalian jaya",0
2025-11-15T02:34:24Z,@YatimanGilang,Ya klw gagal tinggal di kembalikan ke sistem awal gitu aja ko repot😂,0
2025-11-15T02:33:21Z,@sunje9978,"saya yakin, di tempat saya akan mudah beradaptasi, karena di tempat saya sudah terbiasa, menyebut uang 1juta dengan sebuta seribu/sewu 100ribu= 100.",0
2025-11-15T02:29:16Z,@desatech_masdim,"sebenrnya kita udah biasa kok , ,di mana2 udah biasa pake 5k ,10k,25k , ,kayaknya gak terlalu susah switchingnya",0
2025-11-15T02:28:14Z,@PatriaStempel,"Kalau dulu gagal wajar sih.. informasi hanya lewat Koran, Radio &amp; TV yg gak semua orang punya..<br><br>Sekarang Bocil² aja udah pegang gadget",0
2025-11-15T02:27:11Z,@MonkeyDMarineGarp,Perjanjian dg Federal reserve 1998 itu kunci dari jatuhnya rupiah,0
2025-11-15T02:19:50Z,@SewaSaja-x3x,Gw setuju biar mpus yg kurupsi 😅,0
2025-11-15T02:18:38Z,@BowoGame-v8o,Secara gak sadar dimasyarakat sudah meredominasi bilangan mata uang rupiah sudah sejak Lama.,0
2025-11-15T02:11:50Z,@theonethelast-88,Yang setuju redenominasi like,0
2025-11-15T02:03:54Z,@mudakiras8737,"SOK TAU LU ANAK KEMARIN SORE ,SAYA YG LLLAKIR TH 19 55 NGALAMI TIDAK ADA MASAHH .",0
2025-11-15T01:54:24Z,@andreasm79,Prof. Soemitro ayahnya Prabowo 👍👍,1
2025-11-15T01:52:19Z,@herlinas.5565,"Klo di denominasi,  <br>Pertanyaan aku, 500, 200, 100 perak jadi apa? Hmm..😅",0
@orangaring82,@herlinas.5565,"Mungkin 500 jadi 5 sen kaya dolar ada 1,2,3.... sen. Btw sekarang bank indonesia sudah ga kluarin 100 200 rupiah",0
@herlinas.5565,@herlinas.5565,"​@orangaring82namanya jadi sen kah?  Aduuh masih banyak 100, 200, 500 di rumaaah 😂😂😂😂",0
2025-11-15T01:49:10Z,@MamanTo-q7r3i,"Ya sekarang sudah waktunya berubah, kalau takut gagal berarti lo pesimis ngak mau maju 😅😅😅",0
2025-11-15T01:47:35Z,@32.sitinuranisyah95,"kata anak nya purbaya, itu bukan gagasan bapaknya, itu ide BI",0
2025-11-15T01:46:55Z,@satemadoera,yg ketar ketir koruptor yg menyimpen uangnya di banker,0
2025-11-15T01:38:56Z,@Tau_gak_bro,"13.700 jadi 14.000 atau nanti 13,7 jadi 14 rupiah,<br>Pelakunya pasti kebanyakan indoapril dan alpeaprel, kebiasaan buruk mereka motong tanpa persetujuan",1
2025-11-15T01:20:09Z,@ipks_,"Redenominasi itu gak penting2 amat, gak ada efeknya ke perekonomian dan malah rugi anggaran.<br><br>Lebih baik buat mata uang baru dgn nama yg berbeda dan di distribusikan pelan2 sambil menarik uang rupiah lama. Jadi biayanya gak mahal. Karena rate antara uang baru dan rupiah lama akan fix selama proses penarikan.",0
2025-11-15T01:19:26Z,@shahbazchannel8601,"Beda orang beda kecerdasan , biasa yang ngak suka, bikin kontenya , yang suka jg bikin kontenya BLA BLA, lagu lama ya😅",0
2025-11-15T01:11:50Z,@da_yanti.f.6363,Ko Raymond telah melaksanakan tugas di UUD untuk mencerdaskan kehidupan bangsa,0
2025-11-15T00:58:16Z,@roniekakerissa4768,"Se menkue yg sombong jangan berpikir negara ini punya loe seenak loe saja suka suka loe, ngga mikir dampaknya 😂",0
2025-11-15T00:55:12Z,@seapike82,100% percaya SUKSES,0
2025-11-15T00:32:17Z,@agussutriatmaja1176,Saya sangat setuju dengan ide  menghilangkan 3 nol,0
2025-11-15T00:18:35Z,@Rotib19,Jangan di bandingkan dengan tahun 1965..sekarang tahun now .. ada internet,0
2025-11-15T00:08:55Z,@adriankaka8385,Padahal Indonesia sudah melakukan redenominasi secara tidak langsung liat aja terawang uang kertas kita terlihat ada tulisan 100 di uang 100k,0
2025-11-14T23:55:31Z,@Kang_HiTech,kayaknya anda ni fansboy  sri mulyani agen CIA karna kebijakan purbaya selalu anda jelekan,0
2025-11-14T23:49:08Z,@fun_world_indo,Kali ini raymon chin tak setuju.....mungkin perlu diskusi dengan bennix yang lebih berpengalaman,0
2025-11-14T23:35:32Z,@gojekgrab7953,"Rekening saya tinggal 800 rupiah bisa berubah jadi mines 0,8 donk 😢😢",0
@jokogundul1720,@gojekgrab7953,0.8 atau 80 sen. kagak pake minus. 😃,1
2025-11-14T23:32:04Z,@argunchannel5506,Ga ilmiah lo,0
2025-11-14T23:11:27Z,@AdeJunaidiSTC-Group,Redominasi kalaupun berhasil akan menyebabkan kenaikan harga kedepannya menjadi minimal seribu...,0
@jokogundul1720,@AdeJunaidiSTC-Group,gak bakal naik ke seribu selama uang gopek gak dihapus. gopek berubah jadi 1/2 rupiah atau 50 sen. 😃,0
2025-11-14T23:05:23Z,@yogawijaya512,"saya sangat setuju dengan kebijakan tersebut. jika dilihat, manfaatnya besar meskipun memang resiko nya juga ada. tapi pemerintah harus mempersiapkan dengan matang agar implementasinya bisa sesuai dengan tujuan yang ingin dicapai. lakukan juga sosialisasi melalui berbagai pendekatan agar masyarakat bisa lebih memahami akan kebijakan tersebut. dan juga jangan terlalu terburu buru, jangan sampai kebijakan tersebut yang tadinya mempunyai manfaat dan dampak yang positif malah menjadi boomerang. alon-alon asal kelakon..👍",0
2025-11-14T23:01:31Z,@putradaeng302,"Semoga banyak yg tercerahkan dgn video ini,",0
2025-11-14T22:53:32Z,@yudiafandi4066,"Saya yakin berhasil, semua atas dukungan seluruh rakyat Indonesia,dan untuk saya pribadi sudah terbiasa 100.000,- pake bahasa 100k,,50.000,- pake bahasa 50k,ditunggu pelaksanaan nya&#39;,maju terus indonesia ku",0
2025-11-14T22:49:34Z,@ridwanhasbi5836,"Duit koruptor yg di tumpukan gk laku, gasss ...",0
2025-11-14T22:18:21Z,@timurberbintang4595,"Kalau dilihat dari kebanyakan dari kita diindonesia ini banyak berpangalaman diluar negri dengan penyebutan sedikit, kayaknya gak akan ada masalah,,, bahkan di tempat saya gak ad bilang ribunya",0
2025-11-14T22:10:17Z,@BiswardiHasbi,"Saya optimis bahawa inisiatif redominasi yang dirancang oleh pemerintah Indonesia akan direalisasikan pada masa hadapan. Dari perspektif ekonomi, penstrukturan semula denominasi dengan menghapuskan tiga angka sifar pada Rupiah bukan sahaja sekadar langkah teknikal, tetapi strategi makroekonomi yang mampu meningkatkan kredibiliti mata wang, memperkukuh keyakinan pasaran, serta menyelaraskan sistem kewangan nasional dengan piawaian antarabangsa. Pendekatan ini di jangka akan membawa Indonesia ke arah ekosistem kewangan yang lebih stabil, efisien dan kompetitif pada masa hadapan. Sebagai rakyat Malaysia, saya sentiasa berdoa yang terbaik untuk negara Indonesia dan rakyatnya. Aamin..",0
2025-11-14T22:08:29Z,@enpekapackaging3785,Ya ga tiba² kayak balik goreng telor lah. Paling nga 1-2 tahun sosiali sasi. 😂,0
2025-11-14T21:08:44Z,@aankye8255,Hal hal cetek yg di bikin rumit di konoha ini. hilangkan 0 di mata uang dan Ijazah Jokowi.<br>Jokowi jelas ta mampu menunjukan ijazah. Cetek sebenernya klu punya tunjukan ga punya ya penjarakan. siapakah di balik jokowi cok,0
2025-11-14T19:43:39Z,@edytoah,Redenominasi tidak sama dengan Sanering.,0
2025-11-14T18:59:18Z,@thehanica7977,Penimbun uang cemas karna menghindari pajak dan para koruptor pusing terbaksa membongkar bangker bangker uang nya utk di tukar,0
2025-11-14T18:53:04Z,@lovelysunjae,Ah cuman buang2x duit dan bikin inflasi aja ini.,0
2025-11-14T18:36:49Z,@AurakuAuraku,❤❤❤❤,0
2025-11-14T18:26:05Z,@triwahyuabadi1702,Saya setuju,0
2025-11-14T17:47:59Z,@arfansopandi-bq3gm,Biasa aja,0
2025-11-14T17:17:23Z,@RendyDuka-j5b,KLO mnurut sya sih lebih ke korup yg SDH nyimpen aset yg triliunan,0
2025-11-14T16:46:08Z,@IndraPermana-w5t,Keren purbaya,0
2025-11-14T16:35:01Z,@ernaernawati-c8y,Kami rakyat kecil sangat mendukung Redenominasi dan kami rakyat kecil sangat berharap Redenominasi bisa secepatnya di jalankan. Dari partai manapun yang menolak Redenominasi itu pasti partai yang korupsi,0
2025-11-14T16:24:17Z,@baim92026,"Semoga cepat terealisasi,,,uang skrang nyebutnya bener2 susah..",0
2025-11-14T16:14:34Z,@nnonsensee,"Semoga edukasinya gacor tiap hari di tv, di radio &amp; internet<br>Semoga berhasil redominasinya",0
2025-11-14T16:07:21Z,@fadlannizar3829,Jadi keinget pas SD dulu beli fujimie seharga 25 rupiah. Eh rupiah apa perak ya ?? 🤔😅,0
2025-11-14T16:05:18Z,@westrose7525,GASS,0
2025-11-14T15:25:45Z,@wsphnk,"Banyak nol indonesia,harus redenominasi biar enak hitung duit",0
2025-11-14T15:08:22Z,@PatGamingMusic,"Banyak orang misleading ttg ini. Redenominasi bukan penyebab ekonomi runtuh, namun redenominasi merupakan pengakuan pemerintah bahwa yes, ekonomi kita UDAH jelek &amp; kita redenominasi demi mengembalikan kepercayaan pasar. Opini gua sebenernya ini <a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=3050"">50:50</a> gambling game. Kalau mau ini berhasil:<br>1. Pemerintah harus meyakinkan pasar bahwa 100 ribu = 100, 99.900 ribu = 99.9 bukan dibuletin 100 supaya tidak ada additional inflasi<br>2. Pemerintah harus bisa tekan inflasi di bawah 2% KONSISTEN SELAMA 10 TAHUN selama transisi<br>3. Pemerintah harus usaha max. supaya pasar tetep percaya akan idr &amp; gak akan pakai USD<br><br>Kalau berhasil, kita bisa selangkah menuju negara maju 2045. Kalau gagal, kita akan seperti venezuela.",1
2025-11-14T15:06:46Z,@nailulngizzah1821,Apps yg ada 000 sekaligus adalah livin mandiri. Wkwk,0
2025-11-14T15:06:02Z,@mrsrielix1077,Daripada nimbun duit ya kan mending nimbun emas 😂,0
2025-11-14T14:54:45Z,@bulansabit275,uang barunya nol yang mau di hilangkan di bikin buram 50% jadi masih gak bikin bingung orang tua atau sepuh,0
2025-11-14T14:54:09Z,@AdmiralSamwan,"Itu inflasi level ke-1:<br>Harga Rp14.335 menjadi Rp15. Harusnya kan Rp14, yaa.<br><br>Ada lagi inflasi level ke-100:<br>Harga Rp195.337.113,- menjadi Rp200.000. Harusnya kan Rp195.337,-<br><br>Bagaimana cara; Bank Indonesia, Kemenkeu, dan OJK; Setidaknya 3 lembaga itu, mengantisipasi inflasi level ke-1 sampai inflasi level ke-100?",0
